0.933333 0.8  0.00942003
0.0666667 0.866667  0.392349
0.133333 0.866667  0.296168
0.2 0.866667  0.218833
0.266667 0.866667  0.166101
0.333333 0.866667  0.131741
0.4 0.866667  0.116989
0.466667 0.866667  0.109288
0.533333 0.866667  0.115633
0.6 0.866667  0.119945
0.666667 0.866667  0.136489
0.733333 0.866667  0.143223
0.8 0.866667  0.162621
0.866667 0.866667  0.16123
0.933333 0.866667  0.0482411
0.0666667 0.933333  0.434563
0.133333 0.933333  0.379784
0.2 0.933333  0.324496
0.266667 0.933333  0.287805
0.333333 0.933333  0.243842
0.4 0.933333  0.230819
0.466667 0.933333  0.195338
0.533333 0.933333  0.203001
0.6 0.933333  0.169508
0.666667 0.933333  0.194786
0.733333 0.933333  0.157685
0.8 0.933333  0.201431
0.866667 0.933333  0.165038
0.933333 0.933333  0.166161
