0.393057 1.14494  0.786067
0.410147 1.19472  0.753024
0.427236 1.2445  0.722471
0.444326 1.29428  0.694239
0.461415 1.34406  0.668093
0.478504 1.39384  0.643753
0.495594 1.44362  0.621039
0.512683 1.4934  0.599829
0.529773 1.54318  0.580006
0.546862 1.59296  0.561448
0.563952 1.64274  0.544049
0.581041 1.69252  0.52774
0.598131 1.74229  0.512472
0.61522 1.79207  0.49814
0.632309 1.84185  0.484731
0.649399 1.89163  0.472923

0.245485 0.9694  0.970076
0.258406 1.02042  0.928454
0.271326 1.07144  0.883208
0.284246 1.12246  0.842496
0.297167 1.17348  0.805573
0.310087 1.22451  0.771547
0.323007 1.27553  0.740197
0.335928 1.32655  0.711216
0.348848 1.37757  0.684314
0.361768 1.42859  0.659281
0.374688 1.47961  0.635961
0.387609 1.53063  0.614213
0.400529 1.58165  0.593894
0.413449 1.63267  0.574883
0.42637 1.6837  0.557073
0.43929 1.73472  0.540359
0.45221 1.78574  0.524632
0.46513 1.83676  0.509863
0.478051 1.88778  0.496313
0.490971 1.9388  0.484617

0.164595 0.986361  0.985364
0.173257 1.03828  0.946136
0.18192 1.09019  0.90117
0.190583 1.1421  0.858451
0.199246 1.19402  0.819665
0.207909 1.24593  0.784541
0.216572 1.29784  0.752486
0.225235 1.34976  0.722918
0.233898 1.40167  0.695489
0.24256 1.45359  0.67002
0.251223 1.5055  0.646331
0.259886 1.55741  0.624223
0.268549 1.60933  0.603526
0.277212 1.66124  0.584107
0.285875 1.71315  0.565879
0.294538 1.76507  0.548812
0.303201 1.81698  0.532958
0.311863 1.8689  0.518429
0.320526 1.92081  0.50539
0.329189 1.97272  0.494025

0.0825793 0.996584  0.997566
0.0869256 1.04904  0.957591
0.0912719 1.10149  0.910033
0.0956182 1.15394  0.865382
0.0999645 1.20639  0.82618
0.104311 1.25884  0.791007
0.108657 1.3113  0.758812
0.113003 1.36375  0.729222
0.11735 1.4162  0.701541
0.121696 1.46865  0.675695
0.126042 1.5211  0.651942
0.130388 1.57355  0.629945
0.134735 1.62601  0.609138
0.139081 1.67846  0.589334
0.143427 1.73091  0.570656
0.147774 1.78336  0.553317
0.15212 1.83581  0.53741
0.156466 1.88827  0.522705
0.160812 1.94072  0.509499
0.165159 1.99317  0.498389

6.12303e-17 1  1
6.4453e-17 1.05263  0.957021
6.76756e-17 1.10526  0.905402
7.08983e-17 1.15789  0.861743
7.41209e-17 1.21053  0.825768
7.73436e-17 1.26316  0.792077
8.05662e-17 1.31579  0.759994
8.37889e-17 1.36842  0.731116
8.70115e-17 1.42105  0.70399
9.02342e-17 1.47368  0.678345
9.34568e-17 1.52632  0.65499
9.66794e-17 1.57895  0.633516
9.99021e-17 1.63158  0.613142
1.03125e-16 1.68421  0.593658
1.06347e-16 1.73684  0.575603
1.0957e-16 1.78947  0.558911
1.12793e-16 1.84211  0.543303
1.16015e-16 1.89474  0.527645
1.19238e-16 1.94737  0.512028
1.22461e-16 2  0.5

